Max NOISE,Max WEMP,Max DOC,Max ROUGH,Max WFUEL,Max PURCH,Min RANGE,Min LDMAX,Min VCMAX,PFPF,Algorithm
73.2999460085,1958.3365267755,70.1285231571,1.8892930466,417.3047533216,43544.2161344723,2141.8680969687,15.0153788484,193.4950933365,0.2935372793,Borg
73.3228711628,1940.7884332488,76.0558802005,1.8589048209,445.0933038115,43279.8941887155,2101.510114661,15.065149848,195.0422161054,0.2698446535,Borg
73.3121377677,1971.5307139261,79.4004857938,1.9992729484,412.595741539,43719.9893857304,2290.5153765302,15.9252148325,192.2484084699,0.2748500893,Borg
73.2926447036,1975.9691626301,78.0176491849,1.9756556202,417.7307656845,43932.5254585698,2111.3007153177,15.9564759857,194.2284681644,0.2901014076,Borg
73.2912835106,1968.7457576716,70.1692577052,1.9408348589,414.8559109586,43677.8418366019,2252.1880561493,15.3515812701,192.4827431892,0.2915844178,Borg
73.2873725344,1963.9045021564,68.3523946209,1.9118305362,415.8395782683,43510.4814036646,2260.2951923019,15.0172851741,191.7585805334,0.2894339678,Borg
73.3307895692,1889.7651519089,59.9982608021,1.9754386424,469.2699309219,42600.6586526571,2046.3804935366,16.2019109141,202.2717206143,0.8504065022,Borg
73.2974663726,1917.9870139456,65.6464142556,1.9461886389,419.9683974532,42994.2231261871,2016.6341304224,15.9086818104,198.7955999981,0.8182161059,Borg
73.3204365203,1933.048085298,65.9006542598,1.9749666254,446.6160290123,43261.6650111178,2027.0981637728,15.907870214,198.2898258378,0.299934755,Borg
73.2889327599,1923.573814571,65.9028378394,1.9405035376,419.8432163909,42873.6842964198,2274.1482183549,15.3065582417,195.1864067968,0.5953594698,Borg
73.2902614164,1898.0883892201,59.9145688836,1.99396077,452.782217905,42776.3135012802,2006.5828397582,16.5112050544,202.0830764195,0.7888107725,Borg
73.3070116334,1895.3495519885,59.9126799929,1.9692243314,448.708636283,42670.078685586,2011.9288992409,16.2489521457,201.8036680948,0.7112088169,Borg
73.2993004547,1926.3239982368,75.9154436752,1.9193144656,419.5244639356,43065.1310895238,2122.631004356,15.6016044688,196.9522578116,0.5844501561,Borg
73.2795183943,1893.3338348223,71.8673462719,1.9759718702,449.0663906497,42496.6507004305,2254.2355120656,15.9027594132,198.4967717849,0.5988589366,Borg
73.2993271234,1918.928492387,71.0359974145,1.9194697772,417.7382446744,42963.1812987146,2102.6708418155,15.606852842,197.1937541058,0.8620708968,Borg
73.2655069223,1882.0621076992,64.5430203239,1.9988666652,453.9780088487,41989.3690673448,2552.517207624,15.4148982324,194.6382137211,0.9572907699,Borg
73.480697171,1997.0233384279,77.4102723906,1.9441436712,413.4494997384,44344.1543556491,2010.0672757025,15.9632784676,193.7059296332,0.289478017,Borg
73.2963035554,1903.1717165905,77.2767247389,1.9977163965,444.8963855169,42684.9093656648,2258.7699860147,16.2499268284,198.4739711596,0.5806604054,Borg
73.6254269676,1922.914549392,59.8996580437,1.9116767928,417.0794079243,43142.319667881,2011.9571920549,15.1260619887,197.2083920294,0.7764165875,Borg
73.3191394709,1919.4681814937,65.8140486573,1.9138602696,419.8584737033,42827.3600799892,2219.0065716936,15.016589604,195.2119969559,0.5996807707,Borg
73.4875176753,1885.996208534,59.9029625166,1.8266606922,449.8122033278,42367.6082632755,2039.3941331728,14.7714043503,199.1617383935,0.8665706827,Borg
73.3338523341,1919.7804600232,68.4329930358,1.9499997645,449.8683451225,42915.3610486628,2137.8591959606,15.3306165156,196.707510875,0.2986657388,Borg
73.3391973335,1888.1096810695,64.654953932,1.8526236496,479.306514292,42533.3866327525,2009.7811247292,14.9667615436,201.0104410372,1.1786939891,Borg
73.2831782036,1919.628494953,64.1481477602,1.8588278906,449.8075097777,42915.6270362518,2084.684133857,14.7196247841,196.2551789879,0.2983335691,Borg
73.2732887695,1919.5340009823,65.6316183794,1.9937823377,419.8598816855,42695.9466381876,2437.2754287086,15.3078300648,193.306266927,0.5999272699,Borg
73.2764915109,1949.5986703489,71.3468266952,1.9704430723,389.5563935324,43403.0867225833,2060.1565049043,15.0461277635,194.1486260164,0.5995891517,Borg
73.4470637268,1888.4422546612,71.2305887793,1.9498345779,462.8188396751,42534.4357264096,2029.8250367544,16.2070990175,201.3656862943,0.9857087406,Borg
73.3340204112,1888.7482678003,71.9541227753,1.8871692787,449.7507170451,42529.177065762,2010.2467055749,15.6126351034,200.6318206066,0.8384850198,Borg
73.2675707867,1916.0549162217,63.9097776576,1.9797125054,449.9585651136,42555.3618427967,2418.3931468707,15.0277899617,192.4858522315,0.2994043148,Borg
73.49818443,1885.0437254333,59.9377987923,1.859267951,463.6718432447,42343.7241417907,2103.4056957107,14.8580190014,199.0952131964,1.0250713344,Borg
73.3052313082,1919.8740241718,78.6187645139,1.8856900579,419.9971004385,42716.1300018541,2254.8732166219,15.0033205604,193.9651352658,1.0927555714,Borg
73.3105246263,1887.5193546784,71.5769685334,1.9168873651,449.9253106526,42515.5525137219,2034.1533033188,15.9039184822,201.1823336046,0.8585874452,Borg
73.3442865111,1889.3522805423,59.7901303424,1.9477082626,466.4565582062,42670.9869838244,2004.0842914012,15.9493799394,202.8496402453,1.0406428858,Borg
73.3455969343,1967.2775182787,70.2194190256,1.9923583681,414.7562741697,43835.7671271431,2125.2940440558,15.9808618473,195.4140651812,0.2931925426,Borg
73.3903063386,1977.2286237664,77.1902600917,1.9787875161,389.9693717905,43905.9889652176,2118.9249977177,15.6162473595,192.6574188058,0.5747765381,Borg
73.3093881373,1949.5316146871,68.2617144961,1.9948575077,419.01521524,43107.224416213,2440.695045649,15.0972317955,189.5426251841,0.2979822594,Borg
73.310212728,1938.8300444102,64.47479267,1.9786129087,446.6585746565,43381.7729951808,2102.6253905927,15.9894064595,197.7387378501,0.2881682264,Borg
73.3026724302,1962.0233468939,65.0690022372,1.8587890849,418.7994305379,43667.9568257602,2026.7676793488,14.7511265803,193.7850629465,0.299322977,Borg
73.3015267122,1889.0114217923,65.2896918564,1.9493994152,449.910127747,42334.9604271937,2291.2527556621,15.3063627685,198.0036422404,0.5991890132,Borg
73.2777988228,1890.2742128638,71.5751524411,1.9197766019,449.8814081561,42352.2033397877,2260.4568543418,15.3136990448,197.6011144274,0.5985615087,Borg
73.2556313815,1923.5346896276,65.7118321462,1.9998115009,419.9021826065,42669.4846953155,2575.3265694234,15.3047784354,192.0036612243,0.5961511454,Borg
73.2731243215,1924.4506227813,77.0457600454,1.9473558333,416.8060957912,42787.2311471598,2410.3486948161,15.3026827535,193.0722551501,0.5957443636,Borg
73.3007511554,1897.3035711704,73.0766041601,1.8296786211,444.5508504128,42505.4460194626,2100.5330701892,14.799502841,198.1220657397,0.7567927144,Borg
73.3208889731,1888.3444113296,71.9166177463,1.9791773403,449.9268924677,42513.9107441467,2111.1995376804,16.2080684235,201.0109762883,0.8539985201,Borg
73.6757102757,1916.5224995302,59.9046087013,1.9452104611,419.9658647867,43033.2011139818,2019.7241238775,15.6003816587,198.5623004703,0.8202566433,Borg
73.321662054,1889.2737390377,65.9381882291,1.949157921,449.9935137913,42466.5238474414,2104.894130137,15.9010673036,200.3653255219,0.7951841533,Borg
73.2939661113,1918.6297413847,79.6862308871,1.9982502904,417.7863730948,42901.0348315011,2260.4311669179,16.2017746629,196.5548110129,0.8427872454,Borg
73.3481723515,1882.5988234383,64.2302727328,1.8886281785,475.573263495,41970.1570919552,2130.2854323055,14.7157684171,194.1659591285,1.0659386904,Borg
73.2922994765,1888.1051585672,77.9514004992,1.979726617,449.9959563798,42207.8496749661,2433.9835093786,15.6034910371,195.6117276292,0.5999272865,Borg
73.348685325,1899.7331845535,71.8411081857,1.8597530624,449.679259237,42693.4601126496,2009.5456063103,15.3309607004,199.8667168408,0.5679714852,Borg
73.3317511709,1933.0204535869,77.4159973937,1.9460263051,417.5238024763,43207.6267545578,2112.0694828097,15.9214618909,197.0155881264,0.5790075113,Borg
73.3122374005,1954.8604413644,65.0796736093,1.9781291586,389.6460692471,43445.0779698965,2112.4385951391,15.3008132555,193.6455222986,0.5921422982,Borg
73.2878941265,1942.6172913212,65.46664575,1.9997469696,388.9772256612,43124.7073218614,2406.7217566572,15.1376261406,190.255199715,1.0788552453,Borg
73.2898544457,1985.089044063,65.4053076172,1.972469115,389.5037388674,43917.3833308743,2142.8120885925,15.0186918992,190.9188575029,0.2991878232,Borg
73.3048364138,1943.8380374257,75.2827884099,1.9973428314,388.8443347078,43196.9349427798,2286.8777102473,15.6149052569,193.0528423741,1.1937451515,Borg
73.2828484419,1912.0461131689,70.5549298792,1.9498540318,419.9440403697,42613.9795098263,2411.799846841,15.316770764,193.3826309677,0.7589969125,Borg
73.3978820789,1929.973200398,68.4545028388,1.9955710271,449.2113099774,43134.6379406485,2265.7641903716,15.9109711452,196.4089154535,0.2900045506,Borg
73.325204607,1995.6052605396,77.4418179078,1.9909145715,389.6892286201,44343.0378663546,2004.7141655024,16.2105400503,194.0222715945,0.8792595437,Borg
73.3196427101,1963.7341368266,70.8151521264,1.9194303243,419.1107467822,43640.3513841926,2124.4689172389,15.3044824263,193.739272882,0.2985558095,Borg
73.2935373368,1923.5520438966,65.3242924434,1.9797173755,418.8658077577,43075.1614922184,2107.4605393742,15.9453295748,198.1100152352,0.5980110322,Borg
73.2699430281,1912.2134554537,63.7669837115,1.9497547331,419.9540201973,42514.7672680263,2408.6153388262,15.0806794946,193.0052894294,0.8366488009,Borg
73.3165379211,1948.4454596839,71.9854548498,1.9493259627,439.791360647,43498.4069861863,2064.9716074818,15.9084877925,196.915518888,0.2839429784,Borg
73.2883514614,1892.1962922296,79.2278978674,1.8860773568,448.6197562539,42574.0090964568,2101.6732480025,15.6277265779,199.4057376767,1.1841437364,Borg
73.7476090542,1915.8308666351,59.7078140972,1.973387822,419.9947771623,42947.2668993151,2125.1334823718,15.6074733601,197.6198841729,0.8211890107,Borg
73.3152785647,1886.3606111032,63.9730845062,1.9194670621,449.995878377,42415.6857404097,2114.6545540556,15.6032230946,199.8978377826,0.8355347195,Borg
73.3326189366,1887.4601547636,65.8760873292,1.977648686,449.9729369166,42485.7399971113,2110.1996590488,15.9229636265,201.0002528798,0.7684160285,Borg
73.3191220545,1887.53820462,64.7011471382,1.9934630678,449.9902485135,42489.8306244368,2136.2314182779,16.229064377,201.0033514749,0.8291361985,Borg
73.2869235123,1915.795161998,64.0028558307,1.8597720397,419.9951861158,42724.9280390713,2121.6220293511,14.7053768985,195.0916244751,0.8220391176,Borg
73.3284446678,1896.8517916967,64.2213581866,1.9470571791,449.7850960303,42693.5246597112,2042.1467055481,15.9191573497,201.093244766,0.5997177756,Borg
73.344044626,1956.8624103303,70.5928215938,1.8853649436,419.7587157197,43593.2168761041,2004.9987255167,15.0408905446,195.129182525,0.2939051493,Borg
73.3166867632,1924.990555367,78.6323542026,1.8896055286,419.5850953608,43110.4923953895,2000.2632546396,15.6055526825,197.5175660548,0.5923334786,Borg
73.3497876309,1938.4351380981,79.3494708273,1.919780038,443.9460728421,43231.517756215,2105.8231500922,15.6331075349,195.9792141846,0.2946202047,Borg
73.2744910062,1914.9196949476,77.7253598858,1.9779689191,419.9995522526,42770.6233612923,2302.2077301558,15.919636052,195.8671243441,0.822364469,Borg
73.4953041796,1905.9258349609,59.9950405189,1.9856934202,445.2824117537,42765.1045606379,2169.0554423975,15.905747687,199.1333092824,0.5738969733,Borg
73.4960939815,1900.7030356695,59.9625016926,1.9756287872,444.4080411145,42653.0540833607,2187.398767925,15.6035491786,199.064031727,0.5889750985,Borg
73.4886220838,1895.6897986289,59.9837149469,1.9489493938,447.604708814,42528.9341702756,2164.9165167205,15.3131834496,198.6737480895,0.5869139011,Borg
73.2909387689,1893.4457141001,76.5662941231,1.9482381337,449.6033743687,42651.7221311355,2034.4386999352,16.211511171,201.4807187667,0.5991497856,Borg
73.3110551891,1966.6963199882,70.8112225434,1.9979038458,431.6230021773,43670.7953791905,2290.37173318,15.9006146357,193.0382199159,0.2581047498,Borg
73.8518813016,1927.5741331748,59.9576583184,1.965442284,419.8950975507,43170.861815258,2144.8418084427,15.3643231663,196.7663568547,0.5972829046,Borg
73.2854104037,1892.024591341,65.9662805982,1.9790543362,449.9853082009,42490.5124650689,2178.2194948067,15.9005209549,199.2579740874,0.5997478408,Borg
73.3036921318,1894.6660811684,65.9765968216,1.7987601478,448.3630129166,42494.8909209621,2015.5955518342,14.7111730885,198.779789538,0.5981688495,Borg
73.2647612451,1912.3522771029,65.787705563,1.9784525474,419.9980183843,42525.3009347216,2476.5448234356,15.3129249248,192.9815701807,0.7894064471,Borg
73.4848723802,1885.1390025122,59.9536049238,1.9183851226,449.9980533033,42363.5828175962,2172.7165053975,15.3068348599,199.0866393429,0.8228991005,Borg
73.2750518795,1889.3962685161,74.8984721432,1.9778240731,449.9320755458,42517.1992901875,2133.7164007836,15.9026492537,199.6548963395,0.5995559633,Borg
73.2997686156,1952.9195777877,64.7678921372,1.9415494286,419.6711224649,43355.5694784125,2255.4690284582,15.0322487183,192.5491018562,0.294622603,Borg
73.2964699284,1979.5178430819,64.5557669577,1.9199049902,389.5456337718,43877.3805836894,2028.2625324949,14.8233644201,191.3450040985,0.5291969438,Borg
73.279766136,2004.7519477713,65.5432087195,1.9458613212,389.8601204716,44230.8559535935,2104.3927941085,14.8496672823,189.6016602545,0.2587181369,Borg
73.2852849777,1915.583066764,64.931675426,1.859521515,419.959814641,42875.0237435709,2020.3606681309,15.0053761501,197.2045629794,0.8180875046,Borg
73.7095996778,1913.6969471867,59.9564761814,1.9191066299,419.9390702839,42826.595675306,2135.821494288,15.0086826674,196.3428781165,0.8304933283,Borg
73.2844244519,1883.2711031302,65.7895206918,1.8895500519,449.9675525095,42220.0541509528,2251.9048910297,15.079175547,197.4448151704,0.7898528997,Borg
73.6403051041,1886.9468029665,59.7766253933,1.9475148349,467.7027810937,42533.3028928388,2103.5505746126,15.4458708987,201.0186589729,1.1753484447,Borg
73.4846935634,1888.6388705763,59.9812968261,1.975863144,449.0154456015,42406.7499084367,2273.670744793,15.6016634029,198.2928003655,0.7492292335,Borg
73.4119657564,1887.6996137309,59.9144409407,1.975455023,449.9995036971,42564.1172519899,2105.5371301117,16.0037648396,201.1530224021,0.6996317061,Borg
74.0669844763,1933.5831271272,59.198862835,1.9025239716,448.5262962239,43212.3956449617,2033.5693281484,14.7843170756,196.0577475799,0.2863311907,Borg
73.334513922,1888.940380128,78.2020987673,1.9486096395,447.9193231416,42270.6699981473,2400.9671850804,15.6099651373,196.2453263573,0.8252688933,Borg
73.2955962108,1943.7715598162,65.1712212756,1.9794460144,389.9929866837,43114.753096985,2254.7067073351,15.0846511211,192.2354207761,0.8935155296,Borg
73.6155190158,1916.589359402,59.8791738315,1.9738503333,419.5720410829,42947.1356527647,2112.9197853782,15.4708237257,197.2712316256,0.8884970701,Borg
73.3165725135,1930.9881270576,70.8026838599,1.9751243504,447.8745273041,43266.2127874535,2101.1017928712,15.9170185442,198.0312659654,0.2741412367,Borg
73.3673470849,1890.9645068512,78.835954682,1.8837645269,451.6321091276,42506.4618183996,2101.3330364178,15.6041941415,199.5115060276,0.797104077,Borg
73.3445371056,1939.0254303659,78.248111672,1.9927537893,441.0832946009,43259.6315073928,2289.9797385125,15.9025096677,195.3587065581,0.2910973637,Borg
73.3516120132,1950.7805790081,76.6631892869,1.9957713527,438.1358585827,43501.2513801311,2205.2556037514,16.2271721031,195.7693697113,0.2991344192,Borg
73.2602864472,1986.4626195001,65.018401627,1.9958229137,388.6097171983,44071.991020909,2046.7955015748,15.6475875105,192.8733359848,0.5749126547,Borg
73.3451464804,1887.5446148891,79.7337719179,1.9479489768,463.4671774205,42527.9693391934,2104.7661836778,16.2164856755,201.0842478231,1.1780113518,Borg
73.3350786762,1887.6991914005,76.3838623174,1.9186573976,459.4592247798,42444.9976674861,2108.1558712124,15.9126849686,199.8933656265,0.8633751469,Borg
73.3603615496,1889.9231694049,77.8797493553,1.9494235039,461.220196391,42506.000287079,2119.8181344024,16.2139855,200.0322622364,0.8982516955,Borg
73.3158096822,1889.0516810845,79.9341822782,1.9458200478,455.1369008713,42493.7034242632,2110.2604574311,16.2407422919,200.3170097223,0.8749453132,Borg
73.3476078054,1894.8667214343,76.5578354228,1.8898219848,468.154819151,42544.0461611189,2104.4865196257,15.6054560391,199.1767509931,1.0620153179,Borg
73.3763154481,1944.0683886396,78.5856738928,1.9863483163,439.58733761,43476.8741318276,2101.4065401025,16.21248703,197.108394092,0.2909285486,Borg
73.3128188484,1969.3660999439,71.2503504444,1.9786340856,417.9197899546,43686.374033839,2265.4626188137,15.6175174197,192.3732509947,0.2974354547,Borg
73.3335762862,1919.3940300947,65.1312408348,1.9799976563,419.9663384255,42624.0655170836,2408.1218608727,15.0095934103,192.3660221917,0.5976400359,Borg
73.4181053825,1893.1412769071,59.7256123829,1.9999147423,473.4699509,42564.4710360336,2115.2084887593,16.2048078692,200.1265927319,1.0857813246,Borg
73.2947439444,2007.8682519943,64.9029325548,1.9997365993,386.4131346076,44393.0637620979,2019.7555746293,15.3785277893,191.093563443,0.2983099525,Borg
73.3133350216,1919.5729269115,64.5349396609,1.8852900138,419.4930780684,42834.0092763696,2122.4149250791,14.7976808492,195.7497389267,0.5982465472,Borg
73.2905657201,1883.4745172416,65.3667028742,1.9797922841,449.9893042717,42188.4355030985,2411.8499254119,15.6030902171,196.877753693,0.8332896239,Borg
73.3051818743,1887.5102824349,65.1218273962,1.9489526319,449.9960451259,42490.1748951859,2071.8390960025,15.9131996235,201.069593051,0.8556101798,Borg
73.2893854556,1919.829288868,71.1188333896,1.919684794,419.847064614,42974.0401957886,2107.14780138,15.3015062606,197.0656141809,0.5964361944,Borg
