Cost,Crit Reliablity,Surplus,Dropped Transfers,Number of Leases,Dropped Transfers Cost,Algorithm
0.1038137273,0.9916666667,0.2068563151,0.0077393842,0.0077,0.035221,NSGAII
0.099884674,0.9933333333,0.1636317541,0.0230267013,0.0126,0.0118095,NSGAII
0.0957763751,0.9983333333,0.1391540723,0.0230135582,0.0264,0.0272835,NSGAII
0.0880079648,0.9983333333,0.1137097819,0.024695859,0.0797,0.03453,NSGAII
0.0942927318,0.9966666667,0.1280803224,0.0217364975,0.0356,0.0279375,NSGAII
0.0952416335,0.9975,0.1369252421,0.0329144259,0.0208,0.015975,NSGAII
0.0943500468,0.9983333333,0.1283852916,0.0269416676,0.0217,0.0280785,NSGAII
0.0962620165,0.9975,0.1434951158,0.0337112263,0.0159,0.0152715,NSGAII
0.0937428922,0.9991666667,0.1294408883,0.0309815546,0.0271,0.017505,NSGAII
0.0902298296,0.9983333333,0.1145445753,0.0277142842,0.0373,0.0253255,NSGAII
0.0913318063,0.995,0.1196193603,0.0324483641,0.0239,0.023902,NSGAII
0.0924120588,0.9908333333,0.1276933065,0.0349554687,0.0117,0.028686,NSGAII
0.1041348018,0.9925,0.1482862556,0.0275696261,0.0119,0.011829,NSGAII
0.0994656269,0.9933333333,0.1790234275,0.0114962774,0.0101,0.039758,NSGAII
0.0913918849,0.995,0.1213862947,0.0310399757,0.0231,0.023883,NSGAII
0.0953932183,0.9916666667,0.1362828736,0.0299525586,0.0116,0.02451,NSGAII
0.0921481223,0.9966666667,0.1197897862,0.0347978466,0.0194,0.0266475,NSGAII
0.0897636809,0.9966666667,0.1177149377,0.0296612808,0.0263,0.030225,NSGAII
0.0944254225,0.995,0.1285501996,0.0191367689,0.0668,0.032039,NSGAII
0.1015447604,0.9966666667,0.1922113163,0.015747005,0.0076,0.023895,NSGAII
0.0998865544,0.9991666667,0.1490488905,0.0274226283,0.0181,0.01323,NSGAII
0.0969179306,0.9975,0.1493143646,0.0260310589,0.0274,0.014382,NSGAII
0.1038706299,0.9916666667,0.174514436,0.0078985071,0.0384,0.031272,NSGAII
0.0916500511,0.9966666667,0.1257440839,0.0348380393,0.0197,0.0232485,NSGAII
0.0943992249,0.9991666667,0.1199139042,0.0302445918,0.0287,0.0238635,NSGAII
0.0978345217,0.9908333333,0.1663863382,0.0111036606,0.0378,0.030533,NSGAII
0.1069897331,0.9983333333,0.341522883,2.78E-04,0.0016,0.0079,NSGAII
0.0959829882,0.9983333333,0.1378706454,0.0346050624,0.0158,0.0241025,NSGAII
0.0970317988,0.9941666667,0.1427515209,0.0239556121,0.0151,0.0267435,NSGAII
0.1004370477,0.9941666667,0.1868578749,0.0112622401,0.0075,0.040873,NSGAII
0.0929942836,0.99,0.1277343481,0.0279523234,0.016,0.0284205,NSGAII
0.0932114029,0.9983333333,0.1230678989,0.0272178673,0.0392,0.0236645,NSGAII
0.0923238687,0.9966666667,0.1301333447,0.0397234279,0.0156,0.0193695,NSGAII
0.0928357567,0.995,0.1245489889,0.0236828193,0.0275,0.029556,NSGAII
0.0942396421,0.9925,0.1444151055,0.0315617389,0.0241,0.015645,NSGAII
0.1007630854,0.9933333333,0.1759545904,0.0133116663,0.0079,0.025626,NSGAII
0.1009033201,0.9991666667,0.1497270328,0.0198784487,0.025,0.0238705,NSGAII
0.1014709181,0.9983333333,0.1492064244,0.0315146036,0.0112,0.0245805,NSGAII
0.0979999279,1,0.1497489998,0.0347906198,0.0117,0.015687,NSGAII
0.0960994484,0.9975,0.1387223274,0.0251970092,0.0184,0.0216745,NSGAII
0.096397384,0.9966666667,0.136813607,0.0386062619,0.0119,0.0177075,NSGAII
0.0903555126,0.9908333333,0.1250165642,0.0331506774,0.0153,0.029214,NSGAII
0.0977747904,0.9925,0.1534336169,0.0196646791,0.0133,0.0236975,NSGAII
0.0917078924,0.9966666667,0.1189226249,0.0341427188,0.0294,0.018915,NSGAII
0.1003887592,0.9983333333,0.1874521834,0.0178759443,0.0115,0.02457,NSGAII
0.0940426259,0.9966666667,0.1274347204,0.0199296077,0.0775,0.0317,NSGAII
0.1016339109,0.9925,0.1476201528,0.0187104629,0.0117,0.0229615,NSGAII
0.1004823824,0.9916666667,0.1714297735,0.0199270816,0.0101,0.0112185,NSGAII
0.0944498258,0.9966666667,0.119050158,0.0302408898,0.0237,0.0239495,NSGAII
0.1121329576,0.9983333333,0.2988453806,9.66E-04,0.0041,0.0074745,NSGAII
0.0933444576,0.9983333333,0.1222219544,0.0217765212,0.0467,0.0334585,NSGAII
0.097974818,0.9983333333,0.1507613437,0.0272515736,0.0159,0.025722,NSGAII
0.1007794152,0.9925,0.1491229834,0.0197783478,0.0129,0.0189925,NSGAII
0.105193,0.9975,0.1853224534,0.0118816889,0.0077,0.0235965,NSGAII
0.0906069822,0.9983333333,0.1203312508,0.029347241,0.0229,0.029622,NSGAII
0.0923250952,0.9966666667,0.1197448629,0.0358524424,0.0256,0.0190425,NSGAII
0.1034203985,0.9975,0.1963449142,0.0117392262,0.0087,0.023556,NSGAII
0.098304547,0.9983333333,0.1477493688,0.0150072619,0.0567,0.03025,NSGAII
0.102238453,0.9941666667,0.1786773864,0.0158657357,0.0081,0.017132,NSGAII
0.1116168718,0.9991666667,0.3295177751,5.48E-04,0.0034,0.003285,NSGAII
0.1007364266,0.9941666667,0.1817896152,0.0157944151,0.01,0.017512,NSGAII
0.095327428,0.99,0.1342712524,0.0261882588,0.0118,0.022258,NSGAII
0.1025467254,0.9983333333,0.1748924395,0.0224911153,0.0079,0.0110265,NSGAII
0.0967453979,0.9925,0.1547435578,0.0275982334,0.0121,0.014148,NSGAII
0.0960361942,0.995,0.1441901914,0.0267852006,0.0152,0.0236475,NSGAII
0.1005444477,0.9941666667,0.1494764827,0.0158113046,0.0215,0.029997,NSGAII
0.1038787318,0.9983333333,0.1846715001,0.0194545834,0.0073,0.0100275,NSGAII
0.0961996949,0.9925,0.1197057948,0.0199337028,0.0684,0.0317835,NSGAII
0.0917503884,0.9991666667,0.1198674451,0.0335786631,0.0268,0.0235855,NSGAII
0.1036874702,0.9983333333,0.1944405188,0.0154824452,0.0069,0.020147,NSGAII
0.1004976254,0.9941666667,0.1418451482,0.0187916613,0.015,0.0266385,NSGAII
0.0989560266,0.995,0.154891142,0.0239592559,0.012,0.0196565,NSGAII
0.093681347,0.9941666667,0.1198868288,0.0319937623,0.025,0.018312,NSGAII
0.1016076539,0.9941666667,0.1743435317,0.0199518666,0.01,0.0116055,NSGAII
0.0980946213,0.9941666667,0.1482001788,0.0269031234,0.0137,0.019605,NSGAII
0.1031535454,0.9941666667,0.1493127173,0.0271697409,0.0129,0.0118965,NSGAII
0.0907929816,0.995,0.1282185876,0.0358449761,0.0243,0.0189165,NSGAII
0.0924454239,0.9983333333,0.1240325083,0.0349576223,0.0183,0.0186465,NSGAII
0.0985566069,0.9983333333,0.1450767921,0.0235726126,0.0149,0.0233415,NSGAII
0.096063739,0.9966666667,0.1328222764,0.0155930035,0.0646,0.031407,NSGAII
0.1080089909,0.9991666667,0.2986606426,0.0011042785,0.0059,0.01452,NSGAII
0.0944546728,0.9916666667,0.1352049445,0.0316973345,0.018,0.016089,NSGAII
0.101116913,0.9916666667,0.1729649726,0.0153425328,0.0107,0.01778,NSGAII
0.0980523451,0.995,0.1532034625,0.0231422914,0.0134,0.0196775,NSGAII
0.1034191277,0.9908333333,0.1958223798,0.0078003414,0.0079,0.036478,NSGAII
0.0880230303,0.995,0.1079464185,0.0233750695,0.0735,0.035436,NSGAII
0.1018592809,0.9975,0.1463814282,0.014814705,0.0323,0.03177,NSGAII
0.0920522855,0.9916666667,0.1276147191,0.0370221282,0.012,0.018939,NSGAII
0.0938306332,0.9925,0.1356307009,0.0354782775,0.0119,0.0276615,NSGAII
0.0917590827,0.9941666667,0.1314534367,0.0391010814,0.0154,0.019308,NSGAII
0.0967660723,0.99,0.1474741935,0.0159226177,0.0489,0.030461,NSGAII
0.101020395,0.9966666667,0.1859180863,0.0198679623,0.0077,0.0111405,NSGAII
0.0916555689,0.9925,0.1269086884,0.0354780088,0.0124,0.0189135,NSGAII
0.0894358169,0.9983333333,0.1154229929,0.027558848,0.05,0.0253375,NSGAII
0.0889967391,0.9966666667,0.1158715521,0.0265345024,0.0354,0.030543,NSGAII
0.1105614733,0.9933333333,0.2390170532,0.0038387445,0.0093,0.031413,NSGAII
0.0926246383,0.9933333333,0.1334050871,0.0410257252,0.0114,0.027963,NSGAII
0.0988387045,0.9991666667,0.1467805805,0.0270543155,0.0239,0.0185995,NSGAII
0.1054461238,0.9983333333,0.1736623779,0.0154963811,0.0105,0.024081,NSGAII
0.095113627,0.9925,0.140621577,0.0314063529,0.017,0.015966,NSGAII
0.0964100962,0.9983333333,0.1261104051,0.0246821941,0.0223,0.022195,NSGAII
0.0940695965,0.9941666667,0.1336419837,0.0311183668,0.0207,0.0164295,NSGAII
0.0978705052,0.9966666667,0.1486472869,0.0250515239,0.0223,0.019944,NSGAII
0.0989455892,0.9941666667,0.1496657158,0.0237990165,0.0125,0.019059,NSGAII
0.0917492964,1,0.1185966804,0.0316184892,0.0438,0.0189075,NSGAII
0.0974085047,0.9941666667,0.1473110099,0.0228089003,0.0155,0.023382,NSGAII
0.1000690124,0.9941666667,0.1475867437,0.0273779899,0.0112,0.0133875,NSGAII
0.1002537913,0.9916666667,0.1770767928,0.0119532113,0.0067,0.03751,NSGAII
0.1005437608,0.9941666667,0.1779228395,0.0104863294,0.0092,0.039418,NSGAII
0.0971670136,0.9908333333,0.163777743,0.0153651879,0.023,0.0307695,NSGAII
0.0980792889,0.9966666667,0.1487212127,0.0183004882,0.0199,0.0263775,NSGAII
0.0974518068,0.9908333333,0.1557266876,0.0195324136,0.0118,0.023233,NSGAII
0.0979231934,0.9941666667,0.143733079,0.0271558612,0.0118,0.023355,NSGAII
0.1087944692,0.9958333333,0.2008424105,0.0079738867,0.0077,0.0369075,NSGAII
0.0906142611,0.9983333333,0.1208617937,0.0318554843,0.0362,0.0239475,NSGAII
0.0956966706,0.9925,0.1365325597,0.0239691013,0.0196,0.0218225,NSGAII
0.1032098498,0.9983333333,0.1785328733,0.0195415332,0.0078,0.0161845,NSGAII
0.097141701,0.9966666667,0.1168114542,0.0198006557,0.0795,0.0322715,NSGAII
0.0926381909,0.9966666667,0.1168395978,0.0273243065,0.0466,0.0238745,NSGAII
0.0937367446,0.99,0.1196793528,0.0352642738,0.0166,0.0188535,NSGAII
0.0985247874,0.9925,0.1566311963,0.0118322854,0.0235,0.031875,NSGAII
0.1019750553,0.9916666667,0.149702261,0.019428713,0.0102,0.0197335,NSGAII
0.0932881946,0.9958333333,0.1328491552,0.018618798,0.0733,0.0315455,NSGAII
0.0905010903,0.9983333333,0.1193129931,0.028751254,0.0296,0.0278615,NSGAII
0.0976327282,0.995,0.1571534089,0.0224258827,0.011,0.0258855,NSGAII
0.0881440972,0.9958333333,0.1182033246,0.0261405088,0.051,0.030672,NSGAII
0.1016860979,0.99,0.1908385135,0.0118905322,0.0095,0.0239865,NSGAII
0.0890810153,0.9925,0.1186865048,0.0285429724,0.0587,0.0278625,NSGAII
0.0921712126,0.9966666667,0.1077393358,0.0193988707,0.0956,0.0333035,NSGAII
0.0907182775,0.9958333333,0.1197753127,0.0320780663,0.0303,0.0239315,NSGAII
0.0928536919,0.9983333333,0.1291550742,0.0398409197,0.0158,0.0195195,NSGAII
0.0898918109,0.9975,0.1261925231,0.0335159956,0.0385,0.023925,NSGAII
0.107351275,0.9958333333,0.1980315537,0.0076308844,0.0084,0.031755,NSGAII
0.095438643,0.9941666667,0.1346767201,0.0195695233,0.0305,0.0275805,NSGAII
0.0971767499,0.9941666667,0.1405235656,0.0319895684,0.0119,0.0156555,NSGAII
0.1059136585,0.9983333333,0.1780402277,0.0197307677,0.0071,0.0097905,NSGAII
0.0956782996,0.9983333333,0.119709661,0.0282316139,0.0235,0.02642,NSGAII
0.0948534549,0.9983333333,0.129588664,0.0267617248,0.0335,0.0226655,NSGAII
0.0907144387,0.9958333333,0.117466724,0.0297194956,0.0238,0.027842,NSGAII
0.1036123137,0.9983333333,0.1952227216,0.0155530875,0.0094,0.0164685,NSGAII
0.0899591934,0.9941666667,0.1220245338,0.0296572638,0.0216,0.030186,NSGAII
0.0989846635,0.9966666667,0.1595555753,0.0259849191,0.0113,0.012945,NSGAII
0.092384526,0.9983333333,0.1188687245,0.0315428734,0.0233,0.0297,NSGAII
0.0916555342,0.9908333333,0.1187524635,0.0336952913,0.0152,0.0235855,NSGAII
0.0950227122,0.9983333333,0.1389624996,0.0486046671,0.0115,0.0212055,NSGAII
0.0972783977,0.9933333333,0.1647665866,0.0151082044,0.0139,0.026157,NSGAII
0.0985390373,0.9925,0.1639878556,0.0154992135,0.0108,0.026307,NSGAII
0.1104694455,0.9975,0.2996030917,9.88E-04,0.0037,0.011331,NSGAII
0.104391266,0.9941666667,0.1898180103,0.0079908474,0.0295,0.0283905,NSGAII
0.0947839908,0.9991666667,0.1110872809,0.02197328,0.0393,0.0326905,NSGAII
0.0963139213,0.9941666667,0.1437759622,0.0192668295,0.0182,0.027942,NSGAII
0.0925460328,0.9941666667,0.1222701731,0.0353278365,0.0158,0.0188865,NSGAII
0.1029776969,0.9925,0.1776741017,0.0108989906,0.0078,0.024438,NSGAII
0.1014487345,0.9991666667,0.1697376069,0.0237846524,0.0097,0.011535,NSGAII
0.0979990724,0.9941666667,0.1578488604,0.0189378172,0.0151,0.025821,NSGAII
0.1016649951,0.9966666667,0.1943341421,0.0112689318,0.0327,0.027315,NSGAII
0.0941025231,0.9925,0.1381242118,0.0269480866,0.0156,0.027678,NSGAII
0.0978058307,0.99,0.1649409369,0.0117306588,0.03,0.031033,NSGAII
0.09421265,0.9941666667,0.1421116091,0.032004651,0.0223,0.0158775,NSGAIII
0.0953628121,0.9933333333,0.1367120259,0.0278135148,0.0142,0.021357,NSGAIII
0.0890615028,0.9941666667,0.1172912998,0.0278937705,0.0438,0.0303645,NSGAIII
0.0931627506,0.9933333333,0.1354294802,0.0319151424,0.0154,0.02211,NSGAIII
0.0899649367,0.9966666667,0.1115203663,0.0229837243,0.0424,0.030816,NSGAIII
0.0980569057,0.9925,0.1462353697,0.0174997129,0.0103,0.026415,NSGAIII
0.097123612,0.9983333333,0.1337146909,0.0198443384,0.0411,0.0273105,NSGAIII
0.1007733034,0.9983333333,0.1674045151,0.0236279032,0.0099,0.01164,NSGAIII
0.0971285694,0.9925,0.1586558956,0.0231743082,0.0152,0.013131,NSGAIII
0.0989586576,0.9908333333,0.1485610879,0.0198444694,0.0123,0.01988,NSGAIII
0.0968354665,0.9925,0.1531752702,0.0239659732,0.0117,0.019747,NSGAIII
0.097810131,0.9966666667,0.1563158697,0.0263380849,0.0109,0.013644,NSGAIII
0.0960590596,0.9933333333,0.1499545027,0.023971066,0.0138,0.023814,NSGAIII
0.0935731334,0.9958333333,0.1189269446,0.0266217041,0.0226,0.029067,NSGAIII
0.0926895523,0.9908333333,0.1266696835,0.0314260553,0.0175,0.0231825,NSGAIII
0.101787715,0.9925,0.1485495512,0.0224279902,0.0079,0.0256185,NSGAIII
0.0898816617,0.9983333333,0.1270261067,0.0351644454,0.03,0.029916,NSGAIII
0.1034982324,0.9966666667,0.3214195296,1.35E-04,0.001,0.013745,NSGAIII
0.0939909836,0.9983333333,0.1272387568,0.0271613285,0.0237,0.0286125,NSGAIII
0.1056110751,0.9933333333,0.1924631162,0.0076705944,0.0147,0.0311925,NSGAIII
0.103064682,1,0.1495898727,0.0276076001,0.0209,0.011982,NSGAIII
0.0971488937,0.9925,0.1498705274,0.0227822182,0.0129,0.01999,NSGAIII
0.0944564717,0.9941666667,0.1193174569,0.0235785051,0.0335,0.027223,NSGAIII
0.0993083913,0.9983333333,0.1486405289,0.0215968516,0.0152,0.0231785,NSGAIII
0.0988035888,0.9966666667,0.1495127876,0.0279932434,0.0115,0.013185,NSGAIII
0.1012665922,0.9983333333,0.1689481966,0.022897311,0.0074,0.011262,NSGAIII
0.0953778701,0.9925,0.1404597575,0.0253147776,0.0109,0.0273105,NSGAIII
0.0953986109,0.99,0.1333610081,0.0279961052,0.0197,0.015894,NSGAIII
0.0965458893,0.9983333333,0.1373819498,0.0397917983,0.0116,0.017139,NSGAIII
0.0940510869,0.99,0.1194221305,0.0273016907,0.0197,0.029013,NSGAIII
0.098986033,0.9941666667,0.1710487113,0.0157099597,0.0113,0.023323,NSGAIII
0.1013826036,0.9966666667,0.1447735932,0.0148488385,0.0254,0.029988,NSGAIII
0.0941836647,0.9991666667,0.1186225439,0.0353056963,0.0226,0.0182355,NSGAIII
0.0963343283,0.9991666667,0.1475847495,0.0278318785,0.0156,0.026544,NSGAIII
0.0949859659,0.995,0.1368972475,0.0231819089,0.0197,0.0277365,NSGAIII
0.0978932297,0.9908333333,0.1464325894,0.0159055551,0.0193,0.0304175,NSGAIII
0.0933504361,0.9966666667,0.1356644186,0.0420212439,0.0118,0.019638,NSGAIII
0.0950197562,0.9966666667,0.1179403127,0.0239880477,0.0279,0.0288495,NSGAIII
0.1016726118,0.9933333333,0.1489749095,0.0270638965,0.0119,0.011991,NSGAIII
0.1031815306,0.9925,0.1901312266,0.0158890767,0.0066,0.015971,NSGAIII
0.0928197881,0.9966666667,0.1191613935,0.0307891942,0.0238,0.023645,NSGAIII
0.091700022,0.9983333333,0.1197862617,0.028622021,0.0217,0.0272115,NSGAIII
0.098536715,0.995,0.1488450497,0.0189767855,0.0114,0.0262035,NSGAIII
0.0956969542,0.9975,0.1215788563,0.0157895536,0.0987,0.033015,NSGAIII
0.091403704,0.9908333333,0.1196724509,0.0338014925,0.0171,0.023586,NSGAIII
0.0917723046,0.9983333333,0.1278479539,0.038526952,0.0194,0.0286125,NSGAIII
0.098815906,0.9983333333,0.1473617313,0.0317288337,0.0116,0.022298,NSGAIII
0.0939794908,0.9925,0.1376442134,0.0311722695,0.0118,0.0219255,NSGAIII
0.1007853935,0.9966666667,0.1708605947,0.0238903791,0.0079,0.011613,NSGAIII
0.0992760638,0.9966666667,0.1713064752,0.0215595055,0.0077,0.021447,NSGAIII
0.0920707755,0.99,0.1196651385,0.0335774662,0.0153,0.0263695,NSGAIII
0.1017080174,0.9925,0.1774480057,0.0156949631,0.0078,0.0173775,NSGAIII
0.0925895169,0.9908333333,0.1277404304,0.0319736,0.023,0.017472,NSGAIII
0.1006908946,0.9983333333,0.1825672265,0.0185243997,0.0111,0.011067,NSGAIII
0.0959172156,0.9966666667,0.1384360663,0.0309180212,0.0154,0.015372,NSGAIII
0.0938251363,0.995,0.1179246259,0.0238103466,0.0268,0.03015,NSGAIII
0.094288652,0.9975,0.1321122329,0.0237680286,0.0577,0.0278205,NSGAIII
0.0951700184,0.9941666667,0.1368662615,0.0318104169,0.0155,0.01587,NSGAIII
0.1034237092,0.9966666667,0.1845420236,0.0158705599,0.0063,0.0199575,NSGAIII
0.0997373187,0.9941666667,0.1597057981,0.0278153144,0.008,0.0129465,NSGAIII
0.1010107533,0.9941666667,0.1711523231,0.0157186731,0.0088,0.0184285,NSGAIII
0.0996633716,0.9966666667,0.1791912452,0.0176022653,0.0079,0.0245745,NSGAIII
0.0989347318,0.9908333333,0.1680017166,0.0222842368,0.0078,0.0192985,NSGAIII
0.1006588215,0.9925,0.1481072107,0.015654026,0.0139,0.026493,NSGAIII
0.092620746,0.9966666667,0.1240851595,0.0315472767,0.0191,0.0286305,NSGAIII
0.0924935063,0.99,0.1254913217,0.0275455136,0.0159,0.0290265,NSGAIII
0.0946703487,0.9925,0.1324906254,0.0314988662,0.0112,0.0165405,NSGAIII
0.1016982343,0.9991666667,0.178291103,0.0198785454,0.0111,0.017155,NSGAIII
0.0995160726,0.99,0.1623487739,0.0152678851,0.0093,0.019946,NSGAIII
0.0989883919,0.9908333333,0.178425762,0.0156152788,0.0075,0.0257805,NSGAIII
0.0905064606,0.9983333333,0.1163347148,0.0297390887,0.0271,0.0303375,NSGAIII
0.0908659328,0.9983333333,0.1156297157,0.0287270548,0.0312,0.0249035,NSGAIII
0.1016878924,0.9983333333,0.1814670774,0.0183100772,0.0079,0.0206085,NSGAIII
0.1029669713,0.9983333333,0.1782256956,0.0190230178,0.009,0.010005,NSGAIII
0.0979269178,0.9916666667,0.1494960401,0.0196033003,0.0129,0.023884,NSGAIII
0.095546523,0.9916666667,0.1512290087,0.0156371324,0.0314,0.0307905,NSGAIII
0.0934844721,0.9975,0.1164127351,0.0233450287,0.0298,0.029628,NSGAIII
0.0898473833,0.9958333333,0.1158479501,0.0275787184,0.0287,0.030609,NSGAIII
0.1123697144,0.9966666667,0.2980213538,8.33E-04,0.0019,0.006025,NSGAIII
0.0923120912,0.9908333333,0.1240628924,0.0354457295,0.0118,0.019122,NSGAIII
0.0935207327,0.9983333333,0.130585912,0.031669459,0.0195,0.028437,NSGAIII
0.0978294871,0.9941666667,0.1626388099,0.0193593091,0.0105,0.0225825,NSGAIII
0.1001677249,0.9941666667,0.1486376182,0.028984032,0.0077,0.022106,NSGAIII
0.0923259749,0.9966666667,0.1189479833,0.0334975509,0.0193,0.0294135,NSGAIII
0.1019544802,0.9966666667,0.1489735552,0.0269774493,0.0119,0.011778,NSGAIII
0.0944832586,0.9941666667,0.1396399761,0.031294956,0.0144,0.0167685,NSGAIII
0.091039906,0.9925,0.1197866505,0.0314955549,0.0167,0.0272755,NSGAIII
0.1016391706,0.9966666667,0.19524469,0.0181512231,0.0077,0.0106035,NSGAIII
0.0952196294,0.9991666667,0.1313636447,0.0223914504,0.0259,0.0279045,NSGAIII
0.100767582,0.9933333333,0.1498486975,0.0241739203,0.0078,0.0219135,NSGAIII
0.1007373729,0.9966666667,0.1809886118,0.0195478305,0.0073,0.0175435,NSGAIII
0.0945579159,0.9983333333,0.1273508096,0.0354653176,0.0158,0.017766,NSGAIII
0.1038410005,0.9941666667,0.1476989274,0.0236922545,0.0134,0.012336,NSGAIII
0.0935660667,0.9966666667,0.1184791722,0.0313848979,0.02,0.029733,NSGAIII
0.0992729507,0.9966666667,0.1439295459,0.0193277234,0.0148,0.027123,NSGAIII
0.0934643852,0.9991666667,0.1258198529,0.0315035726,0.0236,0.0227405,NSGAIII
0.0955768864,0.9983333333,0.1261283114,0.0194784901,0.0366,0.0310845,NSGAIII
0.1021524926,0.9966666667,0.176476653,0.0187897419,0.0074,0.0101625,NSGAIII
0.0988264071,0.9975,0.1465278193,0.0157519844,0.0301,0.0308265,NSGAIII
0.0942465573,0.9958333333,0.1199148935,0.0350227189,0.0193,0.0183465,NSGAIII
0.0971821714,0.9966666667,0.1567956808,0.0271124019,0.0118,0.0224075,NSGAIII
0.0997555943,0.9966666667,0.1770351544,0.0198468796,0.0098,0.0175865,NSGAIII
0.0979975973,0.9925,0.1648366807,0.0148362739,0.0119,0.0264495,NSGAIII
0.1021953816,0.9983333333,0.17901149,0.0187346204,0.007,0.0232335,NSGAIII
0.0946189853,0.9966666667,0.1380204249,0.0385001022,0.0113,0.0179445,NSGAIII
0.1101295133,0.9966666667,0.2989019619,0.0015053785,0.0035,0.01497,NSGAIII
0.0955578166,0.9908333333,0.1438470806,0.0152440245,0.0377,0.031087,NSGAIII
0.0979104944,0.9941666667,0.1470320654,0.0188502989,0.0154,0.0265185,NSGAIII
0.0916180922,0.9925,0.1195965975,0.0319270288,0.0156,0.0294015,NSGAIII
0.0926071573,0.9966666667,0.1303172623,0.0375078893,0.0147,0.018741,NSGAIII
0.0953523941,0.9908333333,0.1402200403,0.0235141618,0.0118,0.027684,NSGAIII
0.0962521479,0.9966666667,0.1431490792,0.0337125536,0.0117,0.023553,NSGAIII
0.091788892,0.9975,0.1278783213,0.0366658587,0.0194,0.019086,NSGAIII
0.1109699564,0.9983333333,0.2839475506,0.0019774084,0.0038,0.014958,NSGAIII
0.0989753762,0.9991666667,0.1492073678,0.0277995882,0.0157,0.013392,NSGAIII
0.0995722907,0.9933333333,0.1719347856,0.019895183,0.0111,0.0118785,NSGAIII
0.1021658106,0.9908333333,0.2035755253,0.005883073,0.0094,0.03871,NSGAIII
0.0979184594,1,0.1328279988,0.0193669486,0.0305,0.027825,NSGAIII
0.1006284738,0.9991666667,0.14607376,0.0232097804,0.0198,0.0197895,NSGAIII
0.0960337024,0.9983333333,0.1396895789,0.0430862115,0.0118,0.0196575,NSGAIII
0.0991476481,0.9983333333,0.1470885377,0.0191425593,0.0192,0.026553,NSGAIII
0.0958836428,0.9925,0.1435417015,0.0186541754,0.0142,0.027201,NSGAIII
0.0959999312,0.9925,0.140392262,0.0233189909,0.0103,0.027402,NSGAIII
0.0979748985,0.9916666667,0.1632278967,0.0158995297,0.0125,0.023811,NSGAIII
0.0919907128,0.9958333333,0.1188096967,0.0314896346,0.0231,0.023879,NSGAIII
0.0942431911,0.9975,0.1345921631,0.0309507957,0.0224,0.016179,NSGAIII
0.0944941264,0.9925,0.1334284237,0.0275103381,0.0157,0.027738,NSGAIII
0.0968472538,0.9941666667,0.1472755938,0.0193997915,0.0234,0.0265425,NSGAIII
0.0987440249,1,0.1580431218,0.0239581488,0.0152,0.018695,NSGAIII
0.0920791429,1,0.1199516903,0.0279504024,0.0484,0.0235915,NSGAIII
0.0890090094,0.9975,0.1094530635,0.0257787209,0.074,0.0309465,NSGAIII
0.1034223188,0.99,0.1944416876,0.007953454,0.0286,0.029285,NSGAIII
0.0989253294,0.9966666667,0.1473335831,0.0224343276,0.0139,0.023312,NSGAIII
0.0975274824,0.9933333333,0.1647544096,0.019511548,0.0119,0.01923,NSGAIII
0.0899482724,0.9983333333,0.1195339839,0.0279546538,0.0349,0.0304545,NSGAIII
0.097858761,0.99,0.1628590354,0.0110505767,0.0112,0.040857,NSGAIII
0.1032626482,0.9933333333,0.2982000903,8.01E-05,0.0027,0.013825,NSGAIII
0.1016196923,0.9966666667,0.1490648211,0.029693155,0.0136,0.011943,NSGAIII
0.10336036,0.9966666667,0.1733341334,0.0153765989,0.0111,0.0239565,NSGAIII
0.0917253903,0.9966666667,0.1290950682,0.036959078,0.0158,0.0291165,NSGAIII
0.1000777805,0.9983333333,0.1674092048,0.0156961807,0.0134,0.025797,NSGAIII
0.0997393448,0.9991666667,0.1433597203,0.0231660641,0.0222,0.019924,NSGAIII
0.1010646229,0.995,0.1488604164,0.0303128925,0.0079,0.013398,NSGAIII
0.0957184296,0.9908333333,0.147934555,0.0273065892,0.0117,0.014844,NSGAIII
0.088947186,0.9983333333,0.1052833087,0.0221056255,0.0686,0.035136,NSGAIII
0.0947019245,0.9925,0.119865272,0.0341284353,0.0156,0.023373,NSGAIII
0.1008919663,0.9925,0.179474949,0.0112990537,0.0075,0.04113,NSGAIII
0.0899564915,0.9966666667,0.1228687752,0.0318348309,0.0422,0.0272665,NSGAIII
0.0953302299,0.9983333333,0.1275803002,0.0271372381,0.0198,0.0259635,NSGAIII
0.0962927109,0.99,0.1538626099,0.0198197872,0.0112,0.0269415,NSGAIII
0.1036088864,0.995,0.193366941,0.0158340463,0.0077,0.0097125,NSGAIII
0.0919189719,0.9975,0.1192065693,0.0339813902,0.0225,0.023947,NSGAIII
0.0997220335,0.9925,0.1494996631,0.0293579599,0.0079,0.0136125,NSGAIII
0.0978477952,0.9983333333,0.1496745736,0.0225557272,0.0152,0.026334,NSGAIII
0.0917414007,0.9941666667,0.1280145242,0.0392047153,0.0157,0.019089,NSGAIII
0.0908903754,0.9925,0.1272055282,0.0358735376,0.0249,0.018789,NSGAIII
0.0899750595,0.9991666667,0.1191650898,0.0310789096,0.0518,0.0275675,NSGAIII
0.1097108529,0.9991666667,0.3396643705,4.23E-04,0.0035,0.00392,NSGAIII
0.1034169934,0.9966666667,0.1923119135,0.0118852697,0.0095,0.023913,NSGAIII
